"","...1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","rank","Y"
"482","vps16",291.02885355986,0.0185009486470936,0.118900791295452,0.155599878230594,0.876348420931151,0.957611719081859,"ENSDARG00000006624",1.13199152633466,"324468"
"483","tmeff2b",48.7879342483026,0.00355997707116723,0.397925328102338,0.00894634450172943,0.992861945064752,0.997525087160539,"ENSDARG00000090787",1.00716365273444,"568779"
"484","rgs3a",753.452639586261,0.0519639824508735,0.099061899731702,0.524560730125428,0.599888591855309,0.832629243955904,"ENSDARG00000104435",1.51101132124785,"550276"
"485","dnajc25",15.3809335202846,0.435541317514743,0.483912564763854,0.900041348848389,0.368098246465647,0.670519515914375,"ENSDARG00000045447",1.99940540235302,"558878"
"486","fktn",101.337978317964,0.0660757508259596,0.202641584356313,0.326072020389339,0.744369865620687,0.905450832958797,"ENSDARG00000071076",1.29521723646723,"447940"
"487","ythdc1",577.616471611654,-0.0221319171785363,0.127300574382424,-0.173855595592599,0.861978950667602,0.954241164213028,"ENSDARG00000100075",-0.851475572204287,"552961"
"488","ugt2a5",33.7215140023707,0.0722855357380273,0.323256031294352,0.22361697459623,0.823055354300874,0.937712375820854,"ENSDARG00000094485",1.19473182139205,"445045"
"489","fsd1l",177.965692988414,-0.202796100437715,0.172058866361571,-1.17864370913355,0.238540079100313,0.543878499177236,"ENSDARG00000043210",0.433217936229789,"573765"
"490","rilpl2",20.3518585635761,-1.11376966541171,0.412625949048125,-2.69922351704015,0.00695014793716813,0.0653863071195048,"ENSDARG00000070164",3.96899233370851,"558958"
"491","si:ch211-275j6.5",22.9324018281102,0.243517816395846,0.483548123795729,0.503606165368389,0.614538159199408,0.840608298381637,"ENSDARG00000013647",1.48688425393918,"322455"
"492","arl6ip4",36.3860975143289,-0.0455016169462703,0.401971759985832,-0.113196053742367,0.90987512421786,0.96932952062618,"ENSDARG00000037514",-0.905552084978172,"100148073"
"493","mthfd2",53.8682868639805,0.321403988987305,0.324644207748582,0.990019169651144,0.322164749355032,0.632464795833029,"ENSDARG00000104760",2.13269222032314,"393422"
"494","mob1a",21.5096147366689,0.129144608025732,0.433837442124985,0.297679719374074,0.765947623678035,0.914451726900245,"ENSDARG00000032876",1.26664148797875,"553350"
"495","znf1005",13.9980918106132,-0.618286590414042,0.489716027107945,-1.26254105683529,0.20675416236788,0.506891873402519,"ENSDARG00000032272",0.576224812909141,"560413"
"496","pisd",83.4966144726026,0.0362694376758053,0.276303334909657,0.131266738737208,0.895564302721161,0.964977561277728,"ENSDARG00000023703",1.11030125355888,"100000332"
"497","npffr2a",21.4442554222312,-0.0634992662958656,0.441468152422584,-0.143836573368678,0.885629521783226,0.961308228323457,"ENSDARG00000090480",-0.878543437203593,"559959"
"498","adamts3",11.0802440666368,-0.0581907843618055,0.515516554602314,-0.112878594959372,0.910126806603325,0.96932952062618,"ENSDARG00000070478",-0.905828658736481,"393154"
"499","tars",13.7493796799417,-0.0924463250329303,0.513916587754228,-0.17988585547883,0.857242179754951,0.952183472059839,"ENSDARG00000086173",-0.845965189840369,"497348"
"500","atxn2",682.400545734983,0.232373710582861,0.126069913154424,1.84321306145602,0.0652979085979443,0.267076165971873,"ENSDARG00000004177",3.72879527080921,"570012"
"501","riok2",26.2535689609844,-0.468863301124313,0.377563290832275,-1.24181378992323,0.214305273629875,0.517002491445598,"ENSDARG00000056672",0.540353768173217,"559349"
"502","epg5",685.505227047093,-0.128393260658171,0.107315134094488,-1.19641336463433,0.23153528849749,0.536452828406585,"ENSDARG00000055350",0.463022982958319,"565612"
"503","dnajb5",22.4387456609518,1.0973284899225,0.434452539536005,2.52577299028899,0.0115444051029824,0.0904607743454208,"ENSDARG00000103590",5.46155436604534,"567578"
"504","vcp",283.932969922123,0.532648308483496,0.17926363388616,2.97131268030497,0.00296529705828289,0.0358849244867651,"ENSDARG00000008720",6.82077806325993,"569455"
"505","fancg",21.2280752543378,-0.48416476270646,0.464166564185471,-1.04308409968323,0.296909344149586,0.607753299165637,"ENSDARG00000107385",0.214328425327788,"555734"
"506","eef2l2",1726.20885620442,0.340329677145957,0.140449538936543,2.42314556333092,0.0153867598869498,0.109310976089543,"ENSDARG00000019117",5.17424788695815,"100334988"
"507","pias2",194.525979057852,0.0741113401915318,0.134226523850413,0.552136329434593,0.580854953088893,0.821217026098166,"ENSDARG00000011925",1.5432542037475,"324088"
"508","arid3c",32.7550876476689,-0.225210136893322,0.397791889870157,-0.566150649694826,0.571291374522489,0.816159509513868,"ENSDARG00000116781",-0.440144088651613,"368278"
"509","npr3",47.2885705163255,-0.435650981051807,0.39217497369581,-1.11085869897889,0.266629175414806,0.574897387059319,"ENSDARG00000054323",0.321896442060804,"561670"
"510","LOC110439161",11.4424596602506,-0.978549528591193,0.587328340290569,-1.66610303209117,0.0956928947364555,0.33319880704285,"ENSDARG00000013830",1.34661122845764,"553347"
"511","pole3",65.4345776679967,0.323665519069209,0.240607839549252,1.34519939032558,0.178560853064317,0.472043224017779,"ENSDARG00000039878",2.72282582233467,"571927"
"512","lrsam1",124.204091193905,0.355303326121688,0.192744387865137,1.84339129173657,0.0652719006126259,0.267059332677447,"ENSDARG00000070669",3.72919364752156,"799957"
"513","usf1l",61.7700151826678,-0.16338124645776,0.271555654959122,-0.601649214347439,0.547407662030835,0.802228817744661,"ENSDARG00000003705",-0.397438514659904,"560785"
"514","si:ch211-215c18.3",53.2741219835732,0.695773416896855,0.758756280634806,0.91699197048457,0.359146847720418,0.662506700181245,"ENSDARG00000055284",2.02402392755562,"337597"
"515","barhl1a",194.575443725731,-0.0478926728940426,0.180307782347493,-0.265616227267123,0.790534786856966,0.923926773178089,"ENSDARG00000055740",-0.764954382843317,"567248"
"516","ddx31",62.9769805603808,-0.345865765612529,0.243960605596057,-1.41771153899005,0.156274999820355,0.440704152061831,"ENSDARG00000045402",0.856138004313807,"406747"
"517","ak8",13.7739941517588,-0.792763018357833,0.515283521944189,-1.53849868004065,0.123926731019248,0.387437432219767,"ENSDARG00000063089",1.08806476689185,"393559"
"518","tsc1a",282.313975319543,-0.126976457827163,0.346243541206433,-0.366725852516218,0.713823520599315,0.891203355393133,"ENSDARG00000003822",-0.662880482776931,"100332270"
"519","grin1b",3736.72830653242,-0.174521895706817,0.0799933298195453,-2.18170560096093,0.0291312672963179,0.162801254844646,"ENSDARG00000032868",2.53594320410582,"565512"
"520","dpp7",22.7443066036379,0.382685956670042,0.412407733887928,0.927931086699838,0.35344331774403,0.658477613712105,"ENSDARG00000035559",2.04003215234661,"558772"
"521","dfnb31b",210.669628356692,0.177253075716072,0.191498427704012,0.925611128202271,0.35464810809529,0.659048110878203,"ENSDARG00000015254",2.03662922591675,"494041"
"522","fam129bb",12.3039646058691,0.84922586433137,0.547547295197891,1.55096349078749,0.120910433500202,0.381354647038996,"ENSDARG00000069286",3.11270522648935,"571662"
"523","npdc1b",695.258518836669,-0.0110793464094581,0.0853006580796386,-0.129885825723809,0.896656758719255,0.965281270523944,"ENSDARG00000035285",-0.890917855129112,"368620"
"524","trafd1",277.435925158402,-0.432507052374997,0.15628302267118,-2.76746024604984,0.00564949351726776,0.0567097171193408,"ENSDARG00000020876",4.17618938080342,"335232"
"525","traf2a",94.7679550736866,0.0850905731320535,0.244171161912456,0.348487399026104,0.727474175584574,0.897400866759873,"ENSDARG00000055760",1.31817677804479,"560753"
"526","ppp3cca",479.464523907041,0.0596649456996536,0.126249474540674,0.47259559627261,0.636501724875195,0.85249609579864,"ENSDARG00000042658",1.45176815105088,"566223"
"527","ddr2l",61.0735337110621,-0.977023105119313,0.332142222595251,-2.94158055993355,0.00326541893688879,0.0383078431732813,"ENSDARG00000061718",4.72436721303356,"100149844"
"528","si:ch211-193c2.2",11.853429917684,-0.319135766109316,0.59090425823706,-0.540080328853011,0.589141635963841,0.825879284176833,"ENSDARG00000056376",-0.470911344290968,"553731"
"529","idua",58.2432294497964,-0.476777848961465,0.252970329962188,-1.88471845307997,0.0594678596522364,0.252360643039509,"ENSDARG00000102879",1.82231928628903,"393155"
"530","tnksb",106.656896253289,-0.0667277851039381,0.502914256085701,-0.132682230214144,0.894444696833502,0.964624041944424,"ENSDARG00000103388",-0.888447796268315,"724012"
"531","iqsec3a",1623.1728084409,-0.381031421529694,0.0690014056207749,-5.52208202284757,3.35006024541736e-08,3.93760927307518e-06,"ENSDARG00000042116",16.2117024145704,"100334020"
"532","st8sia1",391.717886517565,0.293692179340996,0.112971514605607,2.59970117570169,0.00933049704418514,0.0785149122543271,"ENSDARG00000056640",5.67446699178142,"110437712"
"533","celf2",351.966573423881,0.256788810901063,0.132632246470344,1.93609636973525,0.0528558990792865,0.236901922639403,"ENSDARG00000021488",3.94018595360845,"564524"
"534","usp6nl",305.545506375474,0.189767219590247,0.119490137371961,1.58814127897034,0.112254395872235,0.365919396037922,"ENSDARG00000077788",3.18698759168126,"436992"
"535","cpm",37.5326719142622,0.269025141382798,0.334464762091311,0.804345246119984,0.421197613582298,0.713796187944701,"ENSDARG00000103786",1.86465316449739,"393974"
"536","LOC108183413",23.4484222084616,-0.134196363935111,0.374967081347745,-0.357888387035921,0.720426841709426,0.89430279396006,"ENSDARG00000075532",-0.672088593077833,"556104"
"537","trhde.1",668.538856888625,0.24945773893235,0.127318723660412,1.95931699407945,0.0500756747706038,0.229650984211763,"ENSDARG00000029885",3.99421992232177,"571031"
"538","mdm2",149.633676672923,0.149528193774258,0.176675200978142,0.84634511774382,0.397360245400206,0.696092238431086,"ENSDARG00000055100",1.92291199060671,"101886947"
"539","slc35e3",36.6528310297184,0.0244106298292832,0.32413689461443,0.0753096306988453,0.939968359055125,0.979022950070164,"ENSDARG00000068691",1.06190906486427,"100006681"
"540","magi2a",1074.40208157742,-0.034225098784934,0.0864560402557107,-0.395867063581753,0.692203099831916,0.881575987866857,"ENSDARG00000058256",-0.632124130440684,"30112"
"541","sbf1",106.002572915359,0.0387751255225479,0.242765592182468,0.159722492689177,0.873099681767183,0.956631954080708,"ENSDARG00000067613",1.13570554665155,"574005"
"542","adm2a",19.1593150916434,-0.696443411941609,0.418662903342923,-1.6634944399914,0.096213502894698,0.334059986570192,"ENSDARG00000018032",1.34118556842965,"100331363"
"543","fbxo18",107.986968139435,0.137893847240804,0.230791764898984,0.597481661883209,0.550185846792469,0.804207760264424,"ENSDARG00000077012",1.59749915457304,"322977"
"544","hsp90b1",260.309944603541,0.790787813937197,0.164141867313235,4.81770938080121,1.45215672389818e-06,9.34271778575335e-05,"ENSDARG00000016496",14.4424607108174,"445196"
"545","parp12b",134.488315805366,0.0284683938277851,0.270339512997848,0.105306077946555,0.91613294028983,0.97093888174986,"ENSDARG00000102295",1.08759379351776,"393144"
"546","si:dkeyp-27e10.3",589.148176988034,-0.0889927321545766,0.0869721323804615,-1.02323272660806,0.306197822807018,0.617175253269153,"ENSDARG00000062854",0.183523906146281,"568092"
"547","mical3b",155.871805356584,0.974767627946428,0.277132492013567,3.51733432938173,0.000435904364626579,0.00876397196249227,"ENSDARG00000104936",8.7380876858621,"555616"
"548","dmtf1",19.1904583410772,0.410663430055511,0.634431461210437,0.647293608787942,0.517441937147141,0.785270851412772,"ENSDARG00000113707",1.65885795888685,"393424"
"549","tmem243b",11.6599499716636,0.24987927448493,0.703699147008549,0.355093899924671,0.722519246418698,0.895352581728521,"ENSDARG00000056328",1.32501122070856,"445321"
"550","dclre1c",35.0119379961673,0.138448490234034,0.421786166346486,0.328243316828704,0.742727698427841,0.904789125054802,"ENSDARG00000071347",1.29742579076796,"393603"
"551","hspa14",19.4566935567131,0.504310396555128,0.546210163308794,0.923290027230821,0.355856083584803,0.660088735317244,"ENSDARG00000009823",2.03322888945829,"393679"
"552","shank3b",1065.27514502893,-0.0321640434861663,0.113147783047045,-0.284265786036596,0.776206703825994,0.918441713734548,"ENSDARG00000032865",-0.746663576640436,"259303"
"553","trim35-13",27.0200822170478,-1.00875683895304,0.380310813485404,-2.65245373832041,0.00799090773764221,0.0711613813877647,"ENSDARG00000089824",3.8294509164402,"100150256"
"554","slc27a1a",234.304772582303,-0.258382711391349,0.129773865107568,-1.99102270073546,0.0464783916141913,0.219589741983461,"ENSDARG00000017781",2.0687677708627,"415241"
"555","si:ch211-114m9.1",322.319115013217,0.120520215663976,0.173518180532673,0.694568230798632,0.487325927439339,0.764380513732055,"ENSDARG00000098771",1.7188221242289,"368717"
"556","rarab",68.4462770983869,0.194934605185164,0.238627750476507,0.816898306235995,0.413986545828573,0.708979889247315,"ENSDARG00000031307",1.88192180368351,"406600"
"557","nbr1b",466.155265440874,0.0949573901090335,0.142560322361746,0.666085685946187,0.505356333231069,0.777062562686936,"ENSDARG00000102538",1.68249148817417,"561247"
"558","aoc2",144.696649873615,0.623163316715519,0.198098863100017,3.14571879395842,0.00165679219936768,0.0229275032208345,"ENSDARG00000055317",7.40287195614623,"561959"
"559","kat7a",88.3005352287097,0.188147948077386,0.225280900080736,0.83517043837253,0.403621751517507,0.700619295061146,"ENSDARG00000038876",1.90727709820488,"323163"
"560","zgc:113090",17.2631959244415,-0.0781005062066987,0.439662291086917,-0.177637490842395,0.859007679336299,0.952916982776355,"ENSDARG00000005456",-0.848022582818152,"799954"
"561","zgc:162613",14.4516766379376,-0.856743113767064,0.581303654824323,-1.47383059895947,0.140527207434795,0.414728291569998,"ENSDARG00000058045",0.962354161732801,"30096"
"562","si:dkey-16l2.20",18.261992640062,-0.138699137134464,0.460988491518818,-0.300873318285002,0.763511097056907,0.914160247686202,"ENSDARG00000040838",-0.7301723800266,"406713"
"563","prr14",235.308263631955,0.0228907814854377,0.236476371855065,0.0967994447219758,0.922885664912648,0.973232835213119,"ENSDARG00000055852",1.0802499254863,"100148154"
"564","cd2bp2",14.3224199985907,-0.0496620397368842,0.578106090971666,-0.0859047163011438,0.931542162307001,0.975759407200794,"ENSDARG00000005540",-0.929086172844624,"100329977"
"565","zgc:153733",21.6371367242009,-0.451228293220041,0.504308568749021,-0.894746433397612,0.370922650929716,0.672703374804198,"ENSDARG00000068114",-0.00823827382857656,"394230"
"566","tbc1d10b",12.162458052386,-0.132642289930958,0.558400425535785,-0.237539736477973,0.812238095916546,0.933374992247493,"ENSDARG00000061687",-0.792038239770599,"110439923"
"567","setd1a",713.987671042141,-0.109292160002484,0.266648696988869,-0.409873219845684,0.681898951233063,0.876624775279355,"ENSDARG00000104636",-0.61712620253634,"336662"
"568","fus",125.287845103912,0.65852661868139,0.247050144736523,2.66555852207131,0.0076860552850094,0.0693560579261478,"ENSDARG00000021433",5.86834759391591,"324332"
"569","kat8",13.3605811837712,-0.111644956323469,0.514890465416219,-0.216832440727406,0.828338929302323,0.939960824969195,"ENSDARG00000069014",-0.811667126554632,"393149"
"570","si:dkey-16l2.16",14.8227235102391,-0.940499441216961,0.549579532571342,-1.7113072548692,0.0870244077991697,0.314853895304968,"ENSDARG00000011422",1.44156665025844,"449797"
"571","srrm2",422.249529254613,-0.00303012191210959,0.118054998383619,-0.0256670361577002,0.979522916525542,0.992294596542118,"ENSDARG00000040547",-0.979310354275319,"100329327"
"572","pvalb6",45.1238064026061,0.863862136465693,0.309326261883533,2.79272161117362,0.00522666521090473,0.053951014506539,"ENSDARG00000024017",6.2539818312539,"559194"
"573","csf2rb",55.1127169719207,-0.678145091971806,0.362456358919677,-1.87097032589815,0.0613491941742058,0.257086479611936,"ENSDARG00000092934",1.79117324280625,"100005587"
"574","pdgfbb",131.271844850001,-0.141034448788323,0.168653800558215,-0.836236410454575,0.403021918722603,0.700057777728084,"ENSDARG00000015174",-0.0912356703753584,"325751"
"575","adsl",101.742141307792,0.114074911821266,0.495836982549439,0.230065355824667,0.81804098488552,0.935417545067774,"ENSDARG00000101949",1.20084283986251,"554156"
"576","si:dkey-110g7.8",68.8532279146452,-0.061835277099402,0.275489910390796,-0.224455687003875,0.822402743882436,0.937318293872971,"ENSDARG00000014792",-0.804474952146121,"570502"
"577","atf4b",926.061277610636,0.221960980059194,0.133212886876686,1.66621252090019,0.0956710929890372,0.333186165441023,"ENSDARG00000099779",3.34683908478288,"30529"
"578","prr15la",24.1858167960281,-0.133356875596868,0.436894959701026,-0.305237844099016,0.760185011401857,0.912988650611755,"ENSDARG00000033647",-0.725806560727566,"100148581"
